name,price,color,mileage,brand,model,location,date_displayed,transmission,air_conditioner,power_steering,remote_control,item_url,year,log_price,car_age,km_per_year,search_text
Honda Civic 2008,690000.0,Gold,130000.0,Honda,Civic,Dokki,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/honda/civic/6253537,2008.0,13.444448325847754,18.0,7222.222222222223,brand Honda model Civic name Honda Civic 2008 location Dokki color Gold transmission Automatic
Suzuki Swift 2015,350000.0,Silver,300000.0,Suzuki,Swift,Damietta,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/suzuki/swift/6258390,2015.0,12.765691290604371,11.0,27272.727272727272,brand Suzuki model Swift name Suzuki Swift 2015 location Damietta color Silver transmission Automatic
Chevrolet N300 2015,325000.0,Dark red,175000.0,Chevrolet,N300,Beni Suef,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/chevrolet/n300/6258389,2015.0,12.691583538230217,11.0,15909.09090909091,brand Chevrolet model N300 name Chevrolet N300 2015 location Beni Suef color Dark red transmission Manual
Chevrolet Optra 2008,430000.0,Black,153000.0,Chevrolet,Optra,Helwan,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/chevrolet/optra/6258384,2008.0,12.971542813248437,18.0,8500.0,brand Chevrolet model Optra name Chevrolet Optra 2008 location Helwan color Black transmission Manual
Hyundai Accent RB 2015,450000.0,Gold,165000.0,Hyundai,Accent RB,6 October,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/Accent-RB/6258296,2015.0,13.017005083966255,11.0,15000.0,brand Hyundai model Accent RB name Hyundai Accent RB 2015 location 6 October color Gold transmission Automatic
Speranza A113 2010,260000.0,Gray,112000.0,Speranza,A113,El Haram,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/speranza/a113/6258357,2010.0,12.468440756144114,16.0,7000.0,brand Speranza model A113 name Speranza A113 2010 location El Haram color Gray transmission Manual
Renault Megane 2006,360000.0,Black,200000.0,Renault,Megane,Dikirnis,2024-01-31,Automatic,Yes,No,Yes,https://eg.hatla2ee.com/en/car/renault/megane/6258170,2006.0,12.793862088206213,20.0,10000.0,brand Renault model Megane name Renault Megane 2006 location Dikirnis color Black transmission Automatic
BMW 320 2008,800000.0,Gray,200000.0,BMW,320,Alexandria,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/bmw/320/6258324,2008.0,13.592368256649284,18.0,11111.111111111111,brand BMW model 320 name BMW 320 2008 location Alexandria color Gray transmission Manual
Volkswagen Golf 6 2012,620000.0,Blue,199000.0,Volkswagen,Golf 6,Dokki,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/volks-wagen/Golf-6/6257744,2012.0,13.3374763699232,14.0,14214.285714285714,brand Volkswagen model Golf 6 name Volkswagen Golf 6 2012 location Dokki color Blue transmission Automatic
BMW 316 2011,850000.0,White,190000.0,BMW,316,Qena,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/bmw/316/6245264,2011.0,13.652992804936396,15.0,12666.666666666666,brand BMW model 316 name BMW 316 2011 location Qena color White transmission Automatic
Chevrolet Optra 2006,320000.0,Red,178000.0,Chevrolet,Optra,Alexandria,2024-01-31,Manual,Yes,Yes,No,https://eg.hatla2ee.com/en/car/chevrolet/optra/6253394,2006.0,12.676079399771027,20.0,8900.0,brand Chevrolet model Optra name Chevrolet Optra 2006 location Alexandria color Red transmission Manual
Peugeot 3008 2019,2000000.0,Green,62000.0,Peugeot,3008,Cairo,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/peugeot/3008/6258278,2019.0,14.508658238524095,7.0,8857.142857142857,brand Peugeot model 3008 name Peugeot 3008 2019 location Cairo color Green transmission Automatic
Opel Corsa 2004,290000.0,Dark blue,114000.0,Opel,Corsa,Alexandria,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/opel/corsa/6258281,2004.0,12.577639650232573,22.0,5181.818181818182,brand Opel model Corsa name Opel Corsa 2004 location Alexandria color Dark blue transmission Manual
Geely Emgrand 7 2015,350000.0,Silver,300000.0,Geely,Emgrand 7,6 October,2024-01-31,Manual,Yes,No,Yes,https://eg.hatla2ee.com/en/car/geely/emgrand7/6258251,2015.0,12.765691290604371,11.0,27272.727272727272,brand Geely model Emgrand 7 name Geely Emgrand 7 2015 location 6 October color Silver transmission Manual
Mitsubishi Lancer EX Shark 2015,800000.0,Dark red,223000.0,Mitsubishi,Lancer EX Shark,Dyarb Negm,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-EX-Shark/6258213,2015.0,13.592368256649284,11.0,20272.727272727272,brand Mitsubishi model Lancer EX Shark name Mitsubishi Lancer EX Shark 2015 location Dyarb Negm color Dark red transmission Automatic
Suzuki Alto 2008,185000.0,Silver,190000.0,Suzuki,Alto,Sheikh Zayed City,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/suzuki/alto/6258245,2008.0,12.128116509451258,18.0,10555.555555555555,brand Suzuki model Alto name Suzuki Alto 2008 location Sheikh Zayed City color Silver transmission Manual
Geely Emgrand 7 2013,310000.0,Silver,160000.0,Geely,Emgrand 7,Heliopolis,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/geely/emgrand7/6257745,2013.0,12.644330802262578,13.0,12307.692307692309,brand Geely model Emgrand 7 name Geely Emgrand 7 2013 location Heliopolis color Silver transmission Manual
Renault Duster 2020,1150000.0,Gold,30000.0,Renault,Duster,Alexandria,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/renault/duster/6258215,2020.0,13.955273369904273,6.0,5000.0,brand Renault model Duster name Renault Duster 2020 location Alexandria color Gold transmission Manual
MG 5 2022,1095000.0,Blue,40000.0,MG,5,Nasr city,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/moris-garage/mg-5/6258218,2022.0,13.90626583447433,4.0,10000.0,brand MG model 5 name MG 5 2022 location Nasr city color Blue transmission Automatic
Mercedes C 180 2010,1350000.0,Cyan,190000.0,Mercedes,C 180,Tagamo3 - New Cairo,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/mercedes/c-180/6256055,2010.0,14.115615891155079,16.0,11875.0,brand Mercedes model C 180 name Mercedes C 180 2010 location Tagamo3 - New Cairo color Cyan transmission Automatic
Hyundai Tucson Turbo GDI 2016,1250000.0,Silver,53000.0,Hyundai,Tucson Turbo GDI,El Haram,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Tucson-Turbo/6257933,2016.0,14.038654909278163,10.0,5300.0,brand Hyundai model Tucson Turbo GDI name Hyundai Tucson Turbo GDI 2016 location El Haram color Silver transmission Automatic
Citroën C Elysee 2022,885000.0,Silver,36000.0,Citroën,C Elysee,Mohandessin,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/citroen/c-elysee/6258188,2022.0,13.69334405393293,4.0,9000.0,brand Citroën model C Elysee name Citroën C Elysee 2022 location Mohandessin color Silver transmission Automatic
Opel Corsa 2004,230000.0,Dark blue,114000.0,Opel,Corsa,Alexandria,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/opel/corsa/6258101,2004.0,12.345838935721968,22.0,5181.818181818182,brand Opel model Corsa name Opel Corsa 2004 location Alexandria color Dark blue transmission Manual
Nissan Sunny 2022,855000.0,Bronze,33000.0,Nissan,Sunny,Cairo,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/nissan/sunny/6258168,2022.0,13.658857917508856,4.0,8250.0,brand Nissan model Sunny name Nissan Sunny 2022 location Cairo color Bronze transmission Automatic
Kia Xceed 2016,680000.0,Silver,208000.0,Kia,Xceed,Heliopolis,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/kia/Xceed/6258156,2016.0,13.429849547739444,10.0,20800.0,brand Kia model Xceed name Kia Xceed 2016 location Heliopolis color Silver transmission Manual
Renault Duster 2020,1015000.0,Gray,72100.0,Renault,Duster,Cairo,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/duster/6258155,2020.0,13.830400155679214,6.0,12016.666666666666,brand Renault model Duster name Renault Duster 2020 location Cairo color Gray transmission Automatic
Mitsubishi Lancer Puma 2005,380000.0,Silver,193000.0,Mitsubishi,Lancer Puma,6 October,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Puma/6253282,2005.0,12.847929163278053,21.0,9190.47619047619,brand Mitsubishi model Lancer Puma name Mitsubishi Lancer Puma 2005 location 6 October color Silver transmission Automatic
Speranza A516 2010,240000.0,Dark blue,193000.0,Speranza,A516,El Haram,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/speranza/a516/6253259,2010.0,12.388398368982115,16.0,12062.5,brand Speranza model A516 name Speranza A516 2010 location El Haram color Dark blue transmission Manual
Mitsubishi Lancer Puma 2009,400000.0,Blue,162000.0,Mitsubishi,Lancer Puma,Cairo,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Puma/6258096,2009.0,12.899222326086994,17.0,9529.411764705883,brand Mitsubishi model Lancer Puma name Mitsubishi Lancer Puma 2009 location Cairo color Blue transmission Automatic
Fiat Tipo 2022,1200000.0,Silver,80000.0,Fiat,Tipo,Cairo,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/fiat/tipo/6258093,2022.0,13.997832948091215,4.0,20000.0,brand Fiat model Tipo name Fiat Tipo 2022 location Cairo color Silver transmission Automatic
Toyota Corolla 2014,950000.0,Dark grey,220000.0,Toyota,Corolla,6 October,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/toyota/corolla/6258092,2014.0,13.76421831620775,12.0,18333.333333333332,brand Toyota model Corolla name Toyota Corolla 2014 location 6 October color Dark grey transmission Manual
Volkswagen Bora 2002,450000.0,Silver,210000.0,Volkswagen,Bora,Mohandessin,2024-01-31,Automatic,Yes,No,No,https://eg.hatla2ee.com/en/car/volks-wagen/bora/6258077,2002.0,13.017005083966255,24.0,8750.0,brand Volkswagen model Bora name Volkswagen Bora 2002 location Mohandessin color Silver transmission Automatic
MG 350 2014,500000.0,Silver,145000.0,MG,350,Giza,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/moris-garage/mg-350/6258080,2014.0,13.122365377402328,12.0,12083.333333333334,brand MG model 350 name MG 350 2014 location Giza color Silver transmission Automatic
Peugeot 3008 2021,2500000.0,Blue,25000.0,Peugeot,3008,Tagamo3 - New Cairo,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/peugeot/3008/6253202,2021.0,14.731801689838349,5.0,5000.0,brand Peugeot model 3008 name Peugeot 3008 2021 location Tagamo3 - New Cairo color Blue transmission Automatic
Chevrolet Aveo 2020,645000.0,Blue,38000.0,Chevrolet,Aveo,Mohandessin,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chevrolet/aveo/6257735,2020.0,13.377007146164305,6.0,6333.333333333333,brand Chevrolet model Aveo name Chevrolet Aveo 2020 location Mohandessin color Blue transmission Automatic
Alfa Romeo Giulietta 2015,1000000.0,Silver,117000.0,Alfa Romeo,Giulietta,Tagamo3 - New Cairo,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/alpha-romeo/giulietta/6258056,2015.0,13.815511557963774,11.0,10636.363636363636,brand Alfa Romeo model Giulietta name Alfa Romeo Giulietta 2015 location Tagamo3 - New Cairo color Silver transmission Automatic
Chevrolet Optra 2022,750000.0,White,39000.0,Chevrolet,Optra,Cairo,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chevrolet/optra/6258039,2022.0,13.527829818844937,4.0,9750.0,brand Chevrolet model Optra name Chevrolet Optra 2022 location Cairo color White transmission Automatic
Chevrolet N300 2018,230000.0,Dark red,220000.0,Chevrolet,N300,Giza,2024-01-31,Manual,Yes,Yes,No,https://eg.hatla2ee.com/en/car/chevrolet/n300/6257763,2018.0,12.345838935721968,8.0,27500.0,brand Chevrolet model N300 name Chevrolet N300 2018 location Giza color Dark red transmission Manual
BMW 320 2023,3800000.0,Silver,1700.0,BMW,320,Sheraton,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/bmw/320/6255988,2023.0,15.150511887854474,3.0,566.6666666666666,brand BMW model 320 name BMW 320 2023 location Sheraton color Silver transmission Automatic
Renault Logan 2012,310000.0,Petroleum,285000.0,Renault,Logan,6 October,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/renault/logan/6258020,2012.0,12.644330802262578,14.0,20357.14285714286,brand Renault model Logan name Renault Logan 2012 location 6 October color Petroleum transmission Manual
Nissan Sunny 2023,900000.0,Gray,23200.0,Nissan,Sunny,Cairo,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/nissan/sunny/6257816,2023.0,13.710151153416941,3.0,7733.333333333333,brand Nissan model Sunny name Nissan Sunny 2023 location Cairo color Gray transmission Automatic
Byd F3 2011,235000.0,White,,Byd,F3,Maadi,2024-01-31,Manual,Yes,Yes,No,https://eg.hatla2ee.com/en/car/byd/f3/6256914,2011.0,12.367345048436391,15.0,,brand Byd model F3 name Byd F3 2011 location Maadi color White transmission Manual
Chery Arrizo 5 2021,620000.0,Gray,88000.0,Chery,Arrizo 5,6 October,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chery/Arrizo-5/6253133,2021.0,13.3374763699232,5.0,17600.0,brand Chery model Arrizo 5 name Chery Arrizo 5 2021 location 6 October color Gray transmission Automatic
Geely Emgrand 7 2017,350000.0,Black,200000.0,Geely,Emgrand 7,Qalyubia,2024-01-31,Manual,Yes,No,Yes,https://eg.hatla2ee.com/en/car/geely/emgrand7/6253121,2017.0,12.765691290604371,9.0,22222.222222222223,brand Geely model Emgrand 7 name Geely Emgrand 7 2017 location Qalyubia color Black transmission Manual
Nissan Qashqai 2012,750000.0,Red,170000.0,Nissan,Qashqai,Ismailia,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/nissan/qashqai/6253108,2012.0,13.527829818844937,14.0,12142.857142857143,brand Nissan model Qashqai name Nissan Qashqai 2012 location Ismailia color Red transmission Automatic
Chevrolet Aveo 2020,600000.0,Cyan,55000.0,Chevrolet,Aveo,Mokattam,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chevrolet/aveo/6257964,2020.0,13.304686600863562,6.0,9166.666666666666,brand Chevrolet model Aveo name Chevrolet Aveo 2020 location Mokattam color Cyan transmission Automatic
BMW 740 2009,1500000.0,Silver,78000.0,BMW,740,Alexandria,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/bmw/740/6257961,2009.0,14.220976332738882,17.0,4588.235294117647,brand BMW model 740 name BMW 740 2009 location Alexandria color Silver transmission Automatic
Byd L3 2022,650000.0,Silver,45000.0,Byd,L3,Nasr city,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/byd/l3/6253012,2022.0,13.384729180332174,4.0,11250.0,brand Byd model L3 name Byd L3 2022 location Nasr city color Silver transmission Automatic
Chevrolet N300 2024,750000.0,Dark grey,11000.0,Chevrolet,N300,Cairo,2024-01-31,Manual,Yes,Yes,No,https://eg.hatla2ee.com/en/car/chevrolet/n300/6257927,2024.0,13.527829818844937,2.0,5500.0,brand Chevrolet model N300 name Chevrolet N300 2024 location Cairo color Dark grey transmission Manual
Chevrolet Optra 2019,790000.0,Silver,7000.0,Chevrolet,Optra,Dokki,2024-01-31,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/chevrolet/optra/6257867,2019.0,13.579789490265188,7.0,1000.0,brand Chevrolet model Optra name Chevrolet Optra 2019 location Dokki color Silver transmission Automatic
Mercedes E 200 2007,1230000.0,Black,290000.0,Mercedes,E 200,Heliopolis,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/mercedes/e-200/6257829,2007.0,14.0225255403564,19.0,15263.157894736842,brand Mercedes model E 200 name Mercedes E 200 2007 location Heliopolis color Black transmission Manual
Brilliance FSV 2010,400000.0,Black,230000.0,Brilliance,FSV,El Haram,2024-01-31,Manual,No,No,No,https://eg.hatla2ee.com/en/car/brilliance/fsv/6257813,2010.0,12.899222326086994,16.0,14375.0,brand Brilliance model FSV name Brilliance FSV 2010 location El Haram color Black transmission Manual
Hyundai Accent HCI 2020,1200000.0,Dark grey,76000.0,Hyundai,Accent HCI,Ismailia,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Accent-HCI/6257811,2020.0,13.997832948091215,6.0,12666.666666666666,brand Hyundai model Accent HCI name Hyundai Accent HCI 2020 location Ismailia color Dark grey transmission Automatic
Nissan Sentra 2019,750000.0,Silver,145000.0,Nissan,Sentra,Alexandria,2024-01-31,Automatic,Yes,Yes,No,https://eg.hatla2ee.com/en/car/nissan/sentra/6257769,2019.0,13.527829818844937,7.0,20714.285714285714,brand Nissan model Sentra name Nissan Sentra 2019 location Alexandria color Silver transmission Automatic
Nissan Sunny 2019,590000.0,Gold,330000.0,Nissan,Sunny,Cairo,2024-01-31,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/nissan/sunny/6257708,2019.0,13.28787951079572,7.0,47142.857142857145,brand Nissan model Sunny name Nissan Sunny 2019 location Cairo color Gold transmission Automatic
Daewoo Lacetti 2007,460000.0,Dark grey,180000.0,Daewoo,Lacetti,Shobra,2024-01-30,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/daewoo/lacetti/6257630,2007.0,13.038983942375959,19.0,9473.684210526315,brand Daewoo model Lacetti name Daewoo Lacetti 2007 location Shobra color Dark grey transmission Automatic
Hyundai Verna 2013,430000.0,Red,153000.0,Hyundai,Verna,Cairo,2024-01-30,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/verna/6257625,2013.0,12.971542813248437,13.0,11769.23076923077,brand Hyundai model Verna name Hyundai Verna 2013 location Cairo color Red transmission Manual
Fiat Tipo 2021,1200000.0,Petroleum,45000.0,Fiat,Tipo,Alexandria,2024-01-30,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/fiat/tipo/6257618,2021.0,13.997832948091215,5.0,9000.0,brand Fiat model Tipo name Fiat Tipo 2021 location Alexandria color Petroleum transmission Automatic
Fiat Tipo 2021,1100000.0,Dark grey,53000.0,Fiat,Tipo,Alexandria,2024-01-30,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/fiat/tipo/6257615,2021.0,13.910821646859095,5.0,10600.0,brand Fiat model Tipo name Fiat Tipo 2021 location Alexandria color Dark grey transmission Automatic
Skoda Rapid 2015,830000.0,Red,135000.0,Skoda,Rapid,El Mahalla,2024-01-30,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/skoda/rapid/6251743,2015.0,13.629182184591333,11.0,12272.727272727272,brand Skoda model Rapid name Skoda Rapid 2015 location El Mahalla color Red transmission Automatic
Volkswagen Polo 2005,290000.0,White,250000.0,Volkswagen,Polo,Beheira,2024-01-30,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/volks-wagen/polo/6257585,2005.0,12.577639650232573,21.0,11904.761904761905,brand Volkswagen model Polo name Volkswagen Polo 2005 location Beheira color White transmission Automatic
Mercedes C 180 2009,1200000.0,Green,190000.0,Mercedes,C 180,Cairo,2024-01-30,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/mercedes/c-180/6152999,2009.0,13.997832948091215,17.0,11176.470588235294,brand Mercedes model C 180 name Mercedes C 180 2009 location Cairo color Green transmission Automatic
Hyundai Elantra MD 2016,820000.0,Red,135000.0,Hyundai,Elantra MD,Suez,2024-01-30,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/Elantra-MD/6257576,2016.0,13.617060838751888,10.0,13500.0,brand Hyundai model Elantra MD name Hyundai Elantra MD 2016 location Suez color Red transmission Manual
Chevrolet Trial Blazer 2002,600000.0,Dark green,,Chevrolet,Trial Blazer,Cairo,2024-01-30,Manual,No,No,No,https://eg.hatla2ee.com/en/car/chevrolet/Trial-Blazer/6257562,2002.0,13.304686600863562,24.0,,brand Chevrolet model Trial Blazer name Chevrolet Trial Blazer 2002 location Cairo color Dark green transmission Manual
Chevrolet T-Series 2022,1100000.0,Red,85000.0,Chevrolet,T-Series,Giza,2024-01-30,Manual,No,Yes,No,https://eg.hatla2ee.com/en/car/chevrolet/T-Series/6257541,2022.0,13.910821646859095,4.0,21250.0,brand Chevrolet model T-Series name Chevrolet T-Series 2022 location Giza color Red transmission Manual
